mean_radius,std_radius,mean_time,mean_sillhouette_s,std_sillhouette_s,mean_rand_s,std_rand_s
0.1969813479841764,0.011746779128588975,0.3286935011545817,0.569286844840654,0.04847375347738634,0.9611444236024269,0.007556070155464469
0.23808966064982556,0.025111811686306922,0.22701890468597413,0.488852364307952,0.04451935678602566,0.9204810285549585,0.014980888073932047
0.21015229834918359,0.018381319711475188,0.2593391259511312,0.5479436214801868,0.029200541884514868,0.9351095047523761,0.015083155003025312
0.25212221383579053,0.02464288352595162,0.24854164918263752,0.7281989162470179,0.029037590565326246,0.988559261318016,0.011364927224629758
0.21773598742616537,0.015163669257251038,0.1783907651901245,0.703010814867399,0.044722038451148,0.9589518709610174,0.007775881427232063
0.19078091758045962,0.01076951049431645,0.4417620340983073,0.44995022403833895,0.03701279537663917,0.9342106449582332,0.006502514888584643
0.23290900624460356,0.02188643978395749,0.2256522258122762,0.5290889749035529,0.05585366090065009,0.9507221707532991,0.01660866599853555
0.1681208666621723,0.006783922163211063,0.5054265419642131,0.4368362993387352,0.04548496909923174,0.9367130607870159,0.006292749345510313
0.2012151693739202,0.024640157331414406,0.4788079182306925,0.5294443616344747,0.036968637043232125,0.953540711818847,0.011492906993908026
0.22897984454009815,0.01925752844271052,0.24587291876475018,0.6013038888661543,0.0488267266514819,0.9512385359346339,0.012400645574648702
