mean_radius,std_radius,mean_time,mean_sillhouette_s,std_sillhouette_s,mean_rand_s,std_rand_s
0.18889452568038448,0.00947813482768433,0.5802977720896403,0.5792693691533976,0.03806560271195758,0.9628914709832801,0.006563243500805298
0.2318242866096444,0.012327154128686093,0.2651753266652425,0.4932267241657231,0.04274836494085968,0.9328189529162292,0.010915612599597628
0.19226438798339024,0.012223950168002378,0.2716878573099772,0.5275648591611241,0.032116391199625796,0.942592779723195,0.010725198879659892
0.24424658892244516,0.018318081983050162,0.2537736336390177,0.7232624375760693,0.020734894195804824,0.9883556502583739,0.010087759704338738
0.21027516208594313,0.015786710846328607,0.21304341952006023,0.7021652497921322,0.034935871378252395,0.9587915103189495,0.006796416471418824
0.1883298425142083,0.011047846091528446,0.4988835016886393,0.4459963931253552,0.03469957179852829,0.9344735960121812,0.007074648516777935
0.21677068758137236,0.018106681313794063,0.33015145460764567,0.5256113052871311,0.03462796113572487,0.9631352191546744,0.011934941207364609
0.16375977667829228,0.007762910291817402,0.6547160148620605,0.4322998608500672,0.039695038991108204,0.9381281835349358,0.007196631234508845
0.1935778851860294,0.011185037188369351,0.604675563176473,0.5268145230585608,0.032190820733329524,0.9581554977117678,0.006754113983223495
0.2217065466825944,0.01183885428685965,0.3013973633448283,0.6201780215538986,0.03816842945454735,0.9571899783224947,0.010129731814901654
