mean_radius,std_radius,mean_time,mean_sillhouette_s,std_sillhouette_s,mean_rand_s,std_rand_s
0.21872817626630114,0.015549101045282343,0.23801581064860025,0.5717997334373842,0.047187225137612136,0.9506411930897135,0.013024553757716247
0.2663297801178872,0.04599201011340046,0.15775951544443767,0.527623617646427,0.08198689282002429,0.9113983900520868,0.02173383973752559
0.23547781585598943,0.03414015516922336,0.18940282662709554,0.5738905013028162,0.04431419491975808,0.9288594130398532,0.02133987249927862
0.2847182475985708,0.033800565428696826,0.17333281834920247,0.7047396576339932,0.031805370582712496,0.9705609906738312,0.014493200496063431
0.24151070102014743,0.021899849321873468,0.15260834693908693,0.7326144523388407,0.021153914798736066,0.9584381384198458,0.009303724534639598
0.21745097079920053,0.008550496334469693,0.2881093343098958,0.48615538846868833,0.03954103824688021,0.9258113867197469,0.01160478040678414
0.263327231926455,0.02763252188889541,0.18978700637817383,0.5718286348241506,0.06559849890060758,0.9382972433244808,0.018956442786689582
0.17980366328946565,0.006466764485736212,0.3406687100728353,0.46394790575379935,0.05296981157829606,0.9299938923765291,0.007022301184596501
0.211617784171458,0.027245893789963976,0.35413526693979896,0.5545299563259019,0.04384912333247053,0.9525922863607751,0.011750539246670428
0.24330471520129077,0.011532034027701976,0.2164814074834188,0.6178044539675114,0.037261532928215546,0.9463451058862764,0.010608760917309683
