mean_radius,std_radius,mean_time,mean_sillhouette_s,std_sillhouette_s,mean_rand_s,std_rand_s
0.223975926644718,0.013069813222070516,0.28948116302490234,0.593631652134105,0.03671118156563642,0.9543427469779074,0.009559482032423407
0.27205787929305214,0.048292380348170454,0.17735563119252523,0.5428822628781138,0.07803895843892271,0.9160273402919317,0.025077500602372894
0.23655841817180548,0.03329028686631893,0.1942039410273234,0.5621128790887414,0.07677129917326946,0.918102367850592,0.02009052769143501
0.29409032955316533,0.03159552996914663,0.20367238521575928,0.7138631199614613,0.029177594516983086,0.9695126922364277,0.013943296185436573
0.24623358105875032,0.02042855590884571,0.16636128425598146,0.7293957011617137,0.025663111019146423,0.9583531113195748,0.00803364185713221
0.21562618658294458,0.01011308440377836,0.3204124609629313,0.48221658469144324,0.03481732932400798,0.9254375031899147,0.008365776244484518
0.2641275091753925,0.03198449990750624,0.18308618068695068,0.5939413597652348,0.0787130456293933,0.9348523665410825,0.021038414911559774
0.1804319874908232,0.006291431939009709,0.38954246838887535,0.4640232811207254,0.04855840659265816,0.9313097364705082,0.006297887564426692
0.21571339566133757,0.03191041398221549,0.3228456894556681,0.5640907406355251,0.04750887446174488,0.952709683730584,0.013555338152283746
0.24792575748872187,0.009145794626410512,0.2198160966237386,0.6066737818057549,0.04553773307053449,0.9457576121394029,0.008054249023869045
