mean_radius,std_radius,mean_time,mean_sillhouette_s,std_sillhouette_s,mean_rand_s,std_rand_s
0.14846071491876126,0.008721752770402144,0.34082667032877606,0.606307310625192,0.023653447087724218,0.9699325297577694,0.006772265371367568
0.21348758842634255,0.026174386230595474,0.1932169755299886,0.5622733674794641,0.04757056312757612,0.9124010870236551,0.015309378040803666
0.17371638346673074,0.013105558688218485,0.20043987433115643,0.5846230732764826,0.042877280071551366,0.929283875270969,0.016762246884679526
0.197139191742846,0.02531632270718313,0.3321447769800822,0.7269154539336947,0.02057449166122473,0.9839698392110843,0.015126648943287652
0.17353940580776736,0.014744708866462565,0.1860151449839274,0.7266808630125439,0.03340279091665437,0.9585329111944966,0.008777536816884254
0.1407064053100287,0.005720308571768758,0.5083874861399332,0.45372127020128106,0.02894592050850899,0.9385119345344425,0.00605900179533903
0.1962530922274662,0.012932042396738562,0.19797035058339438,0.581731804243431,0.07750055111586229,0.939641241018673,0.01668438675368981
0.1275738712221247,0.019188916850059815,0.6104705890019735,0.46554459029593703,0.055883434717282195,0.9374239269126728,0.01943846959611993
0.18097729461362466,0.036745416188430066,0.6760721047719319,0.5718505422860072,0.05087127493117714,0.9497251824631245,0.019522180425375412
0.18106836338492682,0.009286599983030911,0.22095049222310384,0.6213594157549494,0.03276125106375695,0.9527863931965984,0.008670113946759726
