mean_radius,std_radius,mean_time,mean_sillhouette_s,std_sillhouette_s,mean_rand_s,std_rand_s
0.14461555048593894,0.00576666943119848,0.38389095465342205,0.5966006944149899,0.03033159836267152,0.9677216316983929,0.005618649136226426
0.19101072352837126,0.014283989387617888,0.21862076918284098,0.5066581060348023,0.05033807553718415,0.9230255491734091,0.010620945566709726
0.15932289966973065,0.008179943565296052,0.2803446451822917,0.5500980568842136,0.05872943479289832,0.9399044689011172,0.011131457046737934
0.18390512247765575,0.014597113267340148,0.36016632715861,0.7262496948108124,0.020611401527774232,0.9895984188746834,0.008712481469470252
0.16335896946278725,0.009904283098220298,0.22302571137746174,0.6993685329466872,0.04384340840523306,0.9584548936835523,0.007641424503990155
0.14265328033956684,0.006684325607549758,0.4865124305089315,0.4569459075948119,0.0321491638137781,0.9378055598087751,0.005187622970110092
0.16616135631204904,0.011511940047313185,0.212223752339681,0.5343974146871185,0.04411602650056021,0.9595780783562885,0.010100832428836762
0.12996914119398095,0.012924356277980565,0.5307120482126871,0.4639582734103467,0.05291018443252403,0.940022431480631,0.006450870114519706
0.15453919759329374,0.016039059469974987,0.46802308559417727,0.5524587755525806,0.04087983759965094,0.9591839007128395,0.008260692814677341
0.16810492225665616,0.009944254941976307,0.2422212759653727,0.621072760431804,0.05327369116110096,0.9591167250291811,0.012582844376882438
