mean_radius,std_radius,mean_time,mean_sillhouette_s,std_sillhouette_s,mean_rand_s,std_rand_s
0.1752359576305041,0.012309183151762557,0.839113736152649,0.47739065215638843,0.04924508120763218,0.9424976842202767,0.010731471299241612
0.20886121403276198,0.010823278925346035,0.41749028364817303,0.4221805032976664,0.040885193412998365,0.9304870607127417,0.01119606486210877
0.18021421813537314,0.010770122204227312,0.5237422704696655,0.46666439273067994,0.03410988330462505,0.9294963148240786,0.020540686856792712
0.21340785962003542,0.004258588002088199,0.4101745446523031,0.6948665143119641,0.030984158394164987,0.9804082309101765,0.013392735054898896
0.20007079203660608,0.011574959533661038,0.31670169830322265,0.6431348878314449,0.033184053707352265,0.9538436001667708,0.009486466256890353
0.1579468752457246,0.011159544825432433,1.2435864607493083,0.3945697038817926,0.024298421515264925,0.9264165773490534,0.008079859667470941
0.19542546968652677,0.0076210666601334385,0.41839303175608317,0.5396784716427775,0.018192946041364247,0.9693413418977622,0.010060160673248365
0.14657883297875376,0.009972238392733142,1.2246311585108438,0.377420512804781,0.03202204270992063,0.9330677793089368,0.008161116383948999
0.17820288973193818,0.006152393361532245,1.2099489291508994,0.489340810789801,0.041561095145256084,0.9514106058286124,0.006328722663983464
0.20147125535953314,0.015241291042611092,0.5721247752507528,0.47890051848341225,0.05653361819732315,0.9285315491078874,0.013223857754996318
