mean_radius,std_radius,mean_time,mean_sillhouette_s,std_sillhouette_s,mean_rand_s,std_rand_s
0.22709940245363203,0.01419482915995101,0.9441421429316202,0.4762097113240742,0.03933102184810114,0.9440849080635448,0.01123899587676851
0.2580488182382647,0.018670354644499693,0.46316506067911783,0.3718104986645551,0.052262018693718694,0.9168246762604739,0.013625144362398749
0.21970256951194622,0.012389156204583317,0.6564513762791951,0.43886248617505347,0.024185706353854516,0.9273419209604803,0.008297434057943835
0.29184516911736513,0.017068208970723836,0.4577570199966431,0.6808847136556648,0.03308220591610045,0.9757653428859653,0.012559143148013539
0.2589888682089322,0.024007898293724017,0.3463087558746338,0.642750730576638,0.03111332764533496,0.950218365645195,0.00814903976739403
0.20617941219532315,0.012021752408432548,1.347859533627828,0.3688398626370694,0.02897818623679045,0.9165133976420151,0.011370305719648711
0.2593271297201365,0.014893969228833516,0.44427305857340493,0.5130430633301821,0.03465691301114394,0.9623005785106954,0.012073639100033484
0.1858380328260601,0.00953855235029154,1.3469131390253704,0.3670198934439513,0.02860412898909225,0.9329674713758317,0.005541438681580647
0.22776139561030784,0.013833764134784435,1.3746195554733276,0.48442062972517735,0.03617387288112928,0.9532089691896765,0.009369363478249407
0.261723256625453,0.013693306967933392,0.5959386666615804,0.48977612610478866,0.0332721488113074,0.9341063031515758,0.009655973098875061
