mean_radius,std_radius,mean_time,mean_sillhouette_s,std_sillhouette_s,mean_rand_s,std_rand_s
0.13208414724203094,0.0,0.04911190668741862,0.6413152224982865,3.3306690738754696e-16,0.9895480755870499,2.220446049250313e-16
0.16811439801440275,4.2998752849492583e-17,0.07713661193847657,0.5073778923231677,1.1102230246251565e-16,0.9693873139398433,2.220446049250313e-16
0.1478049608272979,2.7755575615628914e-17,0.05881132284800212,0.5452320180515071,1.1102230246251565e-16,0.982631815907954,0.0
0.15384416715326915,5.551115123125783e-17,0.06568036874135336,0.7459327023851968,0.0,0.9992619356432584,2.220446049250313e-16
0.13648761283646907,5.551115123125783e-17,0.07016536394755045,0.6440601600612942,1.1102230246251565e-16,0.9668855534709195,2.220446049250313e-16
0.12750437573241466,2.7755575615628914e-17,0.025354631741841636,0.5120449076067286,0.0,0.9639440106160362,1.1102230246251565e-16
0.12454848361760702,2.7755575615628914e-17,0.06155258814493815,0.5809043704191333,1.1102230246251565e-16,0.9880272991167935,2.220446049250313e-16
0.13405599066540438,0.0,0.02906797726949056,0.5054507916181562,1.1102230246251565e-16,0.9576971367325063,2.220446049250313e-16
0.12387078254224608,4.163336342344337e-17,0.02606386343638102,0.5608620248815626,2.220446049250313e-16,0.9781097841065685,2.220446049250313e-16
0.18642927872541107,2.7755575615628914e-17,0.060210402806599936,0.6685281195401133,0.0,0.9740790395197602,3.3306690738754696e-16
