mean_radius,std_radius,mean_time,mean_sillhouette_s,std_sillhouette_s,mean_rand_s,std_rand_s
0.32291202310388,0.0207732512957689,0.2513586680094401,0.1198991443879851,0.0540679458264607,0.5301102613413734,0.0320317246529325
0.2961779622651548,0.0175992327546099,0.8343233029047649,0.1661374883952273,0.0609722896339791,0.4197995822977426,0.0511079222530072
0.1566496772752453,0.0095237213847817,0.6623827377955119,0.1894394280635965,0.0795189648316038,0.7054888763857632,0.036775824544034
0.2945001437503975,0.0133029388126361,0.3845858176549275,0.0319892211486471,0.0131836151617126,0.6145168278998968,0.057148782481399
0.5256779360116878,0.0583087360597512,0.0114274819691975,0.3584841215395525,0.0519049715050783,0.7877643549589859,0.0444050309452231
0.32291202310388,0.0207732512957689,0.2513586680094401,0.1198991443879851,0.0540679458264607,0.5301102613413734,0.0320317246529325
0.2945001437503975,0.0133029388126361,0.3845858176549275,0.0319892211486471,0.0131836151617126,0.6145168278998968,0.057148782481399
0.1566496772752453,0.0095237213847817,0.6623827377955119,0.1894394280635965,0.0795189648316038,0.7054888763857632,0.036775824544034
0.2961779622651548,0.0175992327546099,0.8343233029047649,0.1661374883952273,0.0609722896339791,0.4197995822977426,0.0511079222530072
0.5256779360116878,0.0583087360597512,0.0114274819691975,0.3584841215395525,0.0519049715050783,0.7877643549589859,0.0444050309452231
